Wall time,Step,Value
1714376672.110195,450,0.0
1714376672.2837741,451,0.0
1714376672.409331,452,0.0
1714376672.5804627,453,1.0
1714376672.6201608,454,1.0
1714376672.7678955,455,0.0
1714376672.8106494,456,1.0
1714376672.9588642,457,0.0
1714376673.144446,458,0.0
1714376673.568432,459,1.0
1714376673.8210912,460,1.0
1714376673.981439,461,0.0
1714376674.3188329,462,0.0
1714376674.5480192,463,0.0
1714376674.8003774,464,0.0
1714376674.9909232,465,0.0
1714376675.1535962,466,0.0
1714376675.5020342,467,1.0
1714376675.7431028,468,0.0
1714376675.9322286,469,0.0
1714376676.1403654,470,0.0
1714376676.4903247,471,0.0
1714376676.677741,472,0.0
1714376676.880428,473,0.0
1714376677.0386806,474,0.0
1714376677.2671626,475,0.0
1714376677.43514,476,0.0
1714376677.477054,477,1.0
1714376677.6806164,478,0.0
1714376677.8011477,479,0.0
1714376678.0698235,480,0.0
1714376678.4750125,481,0.0
1714376678.6359324,482,0.0
1714376679.2496068,483,0.0
1714376679.6821535,484,0.0
1714376680.2331536,485,1.0
1714376680.3771143,486,0.0
1714376680.5479958,487,0.0
1714376680.7856452,488,0.0
1714376681.2825825,489,0.0
1714376681.4722617,490,0.0
1714376681.59895,491,0.0
1714376681.7502804,492,0.0
1714376681.8847082,493,0.0
1714376682.0562642,494,0.0
1714376682.3769698,495,0.0
1714376682.922212,496,0.0
1714376683.1082704,497,0.0
1714376683.3147619,498,0.0
1714376683.4828198,499,0.0
1714376683.6696208,500,0.0
1714376683.938133,501,0.0
1714376684.0686502,502,0.0
1714376684.1501045,503,0.0
1714376684.2760196,504,0.0
1714376684.3593152,505,0.0
1714376684.556045,506,0.0
1714376684.6606042,507,1.0
1714376684.8271596,508,0.0
1714376684.9975123,509,0.0
1714376685.1872137,510,0.0
1714376685.3652961,511,0.0
1714376685.5485685,512,0.0
1714376685.5931013,513,1.0
1714376685.6388175,514,1.0
1714376685.9978294,515,0.0
1714376686.152579,516,0.0
1714376686.5277073,517,0.0
1714376686.738144,518,0.0
1714376686.9270473,519,0.0
1714376687.0820448,520,0.0
1714376687.165374,521,1.0
1714376687.540854,522,0.0
1714376687.8219738,523,0.0
1714376687.958765,524,0.0
1714376688.452788,525,0.0
1714376688.7004771,526,0.0
1714376688.8820918,527,0.0
1714376689.3640738,528,0.0
1714376689.5637968,529,0.0
1714376689.7840965,530,0.0
1714376690.0918036,531,0.0
1714376690.314265,532,0.0
1714376690.4556115,533,0.0
1714376690.6094346,534,0.0
1714376690.6768045,535,1.0
1714376691.0861595,536,0.0
1714376691.3398876,537,1.0
1714376691.562883,538,0.0
1714376691.7191997,539,0.0
1714376691.7871685,540,1.0
1714376692.0190525,541,0.0
1714376692.1745484,542,0.0
1714376692.3307686,543,0.0
1714376692.5331388,544,0.0
1714376692.8609955,545,1.0
1714376693.3607407,546,0.0
1714376693.468476,547,0.0
1714376693.8248746,548,0.0
1714376694.27927,549,0.0
1714376694.545505,550,1.0
1714376694.9901402,551,0.0
1714376695.3785172,552,0.0
1714376695.8069844,553,0.0
1714376695.9612322,554,0.0
1714376696.1227472,555,0.0
1714376696.2777972,556,0.0
1714376696.4708261,557,1.0
1714376696.58303,558,1.0
1714376696.697912,559,0.0
1714376696.9040515,560,0.0
1714376697.0188901,561,0.0
1714376697.179542,562,0.0
1714376697.4261324,563,0.0
1714376697.6030698,564,0.0
1714376697.8502982,565,0.0
1714376698.1945748,566,0.0
1714376698.3956015,567,0.0
1714376698.6363807,568,0.0
1714376698.8089838,569,0.0
1714376698.9193332,570,0.0
1714376699.2982526,571,0.0
1714376699.6674469,572,0.0
1714376699.8335779,573,0.0
1714376700.0803025,574,0.0
1714376700.21228,575,0.0
1714376700.829747,576,0.0
1714376700.87216,577,1.0
1714376701.0736618,578,0.0
1714376701.3228548,579,0.0
1714376701.5785515,580,0.0
1714376702.004988,581,0.0
1714376702.2798612,582,0.0
1714376703.084976,583,1.0
1714376703.352454,584,0.0
1714376703.6214402,585,0.0
1714376703.7862287,586,1.0
1714376704.0354884,587,0.0
1714376704.169153,588,0.0
1714376704.304406,589,0.0
1714376704.4451137,590,0.0
1714376704.915982,591,1.0
1714376705.260733,592,0.0
1714376705.5125582,593,0.0
1714376705.9558756,594,0.0
1714376706.3454893,595,0.0
1714376706.5865407,596,0.0
1714376706.8636734,597,0.0
1714376706.9836876,598,0.0
1714376707.1009672,599,0.0
1714376707.206405,600,1.0
1714376707.3438978,601,0.0
1714376707.4946785,602,0.0
1714376707.6315491,603,0.0
1714376707.7664304,604,0.0
1714376708.087835,605,0.0
1714376708.238146,606,0.0
1714376708.3713613,607,0.0
1714376708.543041,608,0.0
1714376708.7548027,609,0.0
1714376708.907907,610,0.0
1714376709.1546595,611,0.0
1714376709.5409603,612,1.0
1714376709.7216835,613,0.0
1714376710.3816783,614,0.0
1714376710.6024232,615,0.0
1714376710.8025486,616,0.0
1714376711.0465837,617,0.0
1714376711.1816423,618,0.0
1714376711.4038959,619,1.0
1714376711.623335,620,0.0
1714376711.667702,621,1.0
1714376711.7112021,622,1.0
1714376711.775296,623,1.0
1714376711.974489,624,0.0
1714376712.1899376,625,0.0
1714376712.6655147,626,1.0
1714376712.9788888,627,0.0
1714376713.3002205,628,0.0
1714376713.498305,629,0.0
1714376714.1858122,630,0.0
1714376714.4117858,631,0.0
1714376714.7007325,632,0.0
1714376715.2386959,633,0.0
1714376715.421028,634,0.0
1714376715.5965662,635,0.0
1714376715.809448,636,0.0
1714376716.0161543,637,0.0
1714376716.4167662,638,0.0
1714376716.572802,639,0.0
1714376716.876423,640,1.0
1714376717.0192819,641,0.0
1714376717.148949,642,0.0
1714376717.2818923,643,0.0
1714376717.4117186,644,0.0
1714376717.6162515,645,1.0
1714376717.7980213,646,0.0
1714376717.8869176,647,0.0
1714376717.9927726,648,0.0
1714376718.236081,649,0.0
1714376718.3894656,650,0.0
1714376718.601981,651,0.0
1714376718.78269,652,0.0
1714376718.9637444,653,0.0
1714376719.1512105,654,0.0
1714376719.39827,655,0.0
1714376719.5438716,656,0.0
1714376719.9015532,657,0.0
1714376720.1540072,658,0.0
1714376720.352396,659,0.0
1714376720.4890435,660,1.0
1714376720.600161,661,0.0
1714376720.8045182,662,0.0
1714376721.1332557,663,0.0
1714376721.1762297,664,1.0
1714376721.349154,665,1.0
1714376721.4609787,666,1.0
1714376721.5053296,667,1.0
1714376721.8819473,668,1.0
1714376721.9922605,669,1.0
1714376722.4096859,670,1.0
1714376722.5357397,671,0.0
1714376722.926005,672,0.0
1714376723.1010125,673,0.0
1714376723.3029737,674,1.0
1714376723.4860096,675,0.0
1714376723.702409,676,0.0
1714376723.8982732,677,0.0
1714376724.2657142,678,0.0
1714376724.4222913,679,0.0
1714376724.610726,680,0.0
1714376724.7609212,681,0.0
1714376724.8926654,682,0.0
1714376725.0027056,683,0.0
1714376725.6413004,684,1.0
1714376725.7745564,685,1.0
1714376725.879597,686,0.0
1714376726.1607747,687,0.0
1714376726.3202882,688,1.0
1714376726.6911697,689,0.0
1714376726.8801475,690,0.0
1714376727.1399903,691,0.0
1714376727.3416812,692,0.0
1714376727.5185146,693,1.0
1714376727.7039073,694,0.0
1714376728.3724992,695,0.0
1714376728.8433836,696,0.0
1714376728.9539483,697,0.0
1714376729.2494311,698,0.0
1714376729.40137,699,0.0
1714376729.8058112,700,0.0
1714376730.046712,701,0.0
1714376730.5166526,702,0.0
1714376730.6532178,703,0.0
1714376731.0097935,704,1.0
1714376731.342609,705,1.0
1714376731.5467613,706,0.0
1714376731.6861598,707,0.0
1714376732.2432084,708,0.0
1714376732.3864021,709,0.0
1714376732.5928144,710,0.0
1714376732.7082036,711,0.0
1714376732.8492293,712,0.0
1714376733.3952835,713,0.0
1714376733.5400615,714,1.0
1714376733.805496,715,0.0
1714376733.9814959,716,0.0
1714376734.1672232,717,0.0
1714376734.6488693,718,0.0
1714376734.9455173,719,0.0
1714376735.0500588,720,1.0
1714376735.1867738,721,0.0
1714376735.4135537,722,0.0
1714376735.6122901,723,0.0
1714376735.932322,724,1.0
1714376736.349522,725,0.0
1714376736.5110803,726,0.0
1714376736.741989,727,0.0
1714376737.2484603,728,1.0
1714376737.7080777,729,1.0
1714376738.0433185,730,1.0
1714376738.3081203,731,0.0
1714376738.6750968,732,0.0
1714376739.2284744,733,0.0
1714376739.3849707,734,0.0
1714376739.5556004,735,0.0
1714376739.7896338,736,0.0
1714376739.9778647,737,0.0
1714376740.1052914,738,0.0
1714376740.2834508,739,0.0
1714376740.536575,740,0.0
1714376740.667327,741,0.0
1714376740.9471173,742,0.0
1714376741.1502404,743,0.0
1714376741.33025,744,0.0
1714376741.5562577,745,0.0
1714376741.8505807,746,0.0
1714376742.0114188,747,0.0
1714376742.1696885,748,0.0
1714376742.377649,749,0.0
1714376742.5129008,750,0.0
1714376742.6708071,751,0.0
1714376743.011098,752,1.0
1714376743.3399093,753,0.0
1714376743.4241517,754,0.0
1714376743.5266433,755,0.0
1714376743.6328979,756,0.0
1714376743.8229775,757,0.0
1714376744.0936303,758,1.0
1714376744.3376534,759,0.0
1714376744.7929797,760,0.0
1714376745.0847197,761,0.0
1714376745.3847747,762,0.0
1714376745.753243,763,0.0
1714376746.1201801,764,0.0
1714376746.3582695,765,0.0
1714376746.53044,766,0.0
1714376746.6833236,767,0.0
1714376746.8594465,768,1.0
1714376747.3926306,769,1.0
1714376747.659552,770,0.0
1714376747.8812416,771,0.0
1714376748.1088386,772,0.0
1714376748.3099608,773,0.0
1714376748.468257,774,0.0
1714376748.7391078,775,0.0
1714376748.872558,776,0.0
1714376749.0069776,777,0.0
1714376749.5081758,778,1.0
1714376749.7395027,779,1.0
1714376749.8761866,780,0.0
1714376750.0340862,781,0.0
1714376750.1577559,782,0.0
1714376750.645286,783,0.0
1714376750.7788084,784,0.0
1714376751.0040011,785,0.0
1714376751.2391264,786,0.0
1714376751.3463538,787,1.0
1714376751.454947,788,0.0
1714376751.5934045,789,0.0
1714376751.742169,790,0.0
1714376752.137558,791,1.0
1714376752.5272946,792,1.0
1714376752.664133,793,1.0
1714376752.8220744,794,0.0
1714376753.1540105,795,0.0
1714376753.3367941,796,0.0
1714376753.469351,797,0.0
1714376753.692618,798,0.0
1714376753.8505335,799,0.0
1714376754.4228435,800,0.0
1714376754.5916417,801,1.0
1714376754.634852,802,1.0
1714376754.738939,803,0.0
1714376755.1265574,804,0.0
1714376755.4220567,805,0.0
1714376755.5962393,806,0.0
1714376755.937846,807,1.0
1714376756.1160433,808,0.0
1714376756.4445543,809,1.0
1714376756.5776548,810,0.0
1714376756.6188118,811,1.0
1714376756.751812,812,0.0
1714376756.9073367,813,0.0
1714376756.9880252,814,1.0
1714376757.5411613,815,1.0
1714376757.668907,816,0.0
1714376757.8999665,817,0.0
1714376758.1068122,818,0.0
1714376758.2726474,819,0.0
1714376758.439458,820,0.0
1714376758.5403907,821,0.0
1714376758.7958689,822,0.0
1714376759.0430043,823,1.0
1714376759.5662131,824,0.0
1714376759.7300427,825,1.0
1714376759.9181914,826,0.0
1714376760.255814,827,0.0
1714376760.506789,828,0.0
1714376760.759954,829,0.0
1714376760.9691386,830,0.0
1714376761.1151886,831,0.0
1714376761.156575,832,1.0
1714376761.339918,833,0.0
1714376761.5128753,834,0.0
1714376761.6427443,835,0.0
1714376761.9653122,836,0.0
1714376762.149699,837,0.0
1714376762.3757663,838,0.0
1714376762.6732903,839,1.0
1714376762.8664563,840,0.0
1714376762.995068,841,0.0
1714376763.1391275,842,0.0
1714376763.348259,843,0.0
1714376763.7126732,844,0.0
1714376763.8796089,845,0.0
1714376764.1481702,846,0.0
1714376764.3164446,847,0.0
1714376764.8729308,848,0.0
1714376765.0177095,849,0.0
1714376765.2796757,850,0.0
1714376765.3886917,851,1.0
1714376765.5517137,852,0.0
1714376765.5972643,853,1.0
1714376765.683154,854,1.0
1714376765.839312,855,0.0
1714376766.3475745,856,0.0
1714376766.732862,857,0.0
1714376766.9399269,858,0.0
1714376767.1747577,859,0.0
1714376767.2805321,860,0.0
1714376767.7135012,861,1.0
1714376768.2230654,862,0.0
1714376768.4996955,863,0.0
1714376768.8162367,864,0.0
1714376768.9558866,865,0.0
1714376769.368807,866,0.0
1714376769.65649,867,0.0
1714376769.855862,868,0.0
1714376769.9671168,869,0.0
1714376770.119287,870,0.0
1714376770.2962644,871,0.0
1714376770.449521,872,0.0
1714376770.6947336,873,1.0
1714376771.2079298,874,0.0
1714376771.3668435,875,0.0
1714376771.5365822,876,1.0
1714376771.706467,877,1.0
1714376771.9518633,878,0.0
1714376772.0192459,879,1.0
1714376772.333382,880,0.0
1714376772.9447439,881,0.0
1714376773.1475952,882,0.0
1714376773.3491187,883,0.0
1714376773.5239527,884,0.0
1714376773.7343752,885,0.0
1714376773.9446318,886,0.0
1714376774.0515678,887,0.0
1714376774.265484,888,0.0
1714376774.4165797,889,0.0
1714376774.6036398,890,0.0
1714376774.7949333,891,0.0
1714376774.9845731,892,0.0
1714376775.0253937,893,1.0
1714376775.2336347,894,0.0
1714376775.4017427,895,0.0
1714376775.6363955,896,0.0
1714376775.79545,897,0.0
1714376775.8753343,898,1.0
1714376775.9703584,899,0.0
1714376776.2644572,900,0.0
1714376776.3057132,901,1.0
1714376776.45551,902,0.0
1714376776.6859694,903,0.0
1714376776.9376948,904,0.0
1714376777.1884012,905,0.0
1714376777.3805304,906,0.0
1714376777.501118,907,0.0
1714376777.6459203,908,0.0
1714376777.8153546,909,0.0
1714376777.9398782,910,1.0
1714376777.9811695,911,1.0
1714376778.086249,912,0.0
1714376778.3487213,913,0.0
1714376778.4698575,914,0.0
1714376778.8290057,915,0.0
1714376778.9962919,916,0.0
1714376779.1495523,917,0.0
1714376779.4838398,918,0.0
1714376779.6101663,919,0.0
1714376780.0389178,920,0.0
1714376780.7975254,921,0.0
1714376780.839252,922,1.0
1714376781.2727537,923,0.0
1714376781.4412935,924,0.0
1714376781.6505306,925,0.0
1714376781.8805974,926,0.0
1714376782.0121462,927,0.0
1714376782.1879513,928,0.0
1714376782.3174222,929,0.0
1714376782.759499,930,0.0
1714376783.1632981,931,0.0
1714376783.2419991,932,1.0
1714376783.6644173,933,0.0
1714376784.2521713,934,0.0
1714376784.653065,935,0.0
1714376784.8991132,936,0.0
1714376785.0525188,937,0.0
1714376785.095687,938,1.0
1714376785.4523895,939,1.0
1714376785.605746,940,0.0
1714376785.781053,941,0.0
1714376785.9347389,942,0.0
1714376786.1624017,943,0.0
1714376786.4050796,944,0.0
1714376786.5524678,945,0.0
1714376786.7320411,946,0.0
1714376787.0867114,947,0.0
