Wall time,Step,Value
1714376609.48312,171,0.11919992417097092
1714376610.4414644,172,0.0692955031991005
1714376610.659313,173,0.647417426109314
1714376610.9178057,174,0.10066097974777222
1714376611.027239,175,0.6395018100738525
1714376611.2319865,176,0.10948286950588226
1714376611.2932775,177,0.8425639271736145
1714376611.7561717,178,0.06445973366498947
1714376611.7998724,179,0.5634166598320007
1714376611.9814353,180,0.09812159836292267
1714376612.1797862,181,0.07782143354415894
1714376612.399138,182,0.1827295571565628
1714376612.6814303,183,0.07164452224969864
1714376612.8009243,184,0.10161267220973969
1714376613.2299194,185,0.08477072417736053
1714376613.6486402,186,0.05198701471090317
1714376613.8074539,187,0.06313998997211456
1714376613.9706604,188,0.07170287519693375
1714376614.1198027,189,0.05612590163946152
1714376614.2667618,190,0.0901634618639946
1714376614.734317,191,0.053989045321941376
1714376614.9699821,192,0.05315861850976944
1714376615.3283873,193,0.060898248106241226
1714376615.475727,194,0.04478556290268898
1714376615.9663417,195,0.06191666051745415
1714376616.1233575,196,0.0454350970685482
1714376616.380845,197,0.04463420435786247
1714376616.4976945,198,0.7442721724510193
1714376616.9000049,199,0.04173869639635086
1714376616.9430861,200,0.87928706407547
1714376617.1210482,201,0.04081141948699951
1714376617.208173,202,0.05636167153716087
1714376617.457206,203,0.0751529335975647
1714376617.7545936,204,0.04495018720626831
1714376617.9539564,205,0.04297548159956932
1714376618.0971386,206,0.10433928668498993
1714376618.3292043,207,0.12065359205007553
1714376618.968368,208,0.04114856198430061
1714376619.1344523,209,0.18106763064861298
1714376619.2358987,210,0.057390306144952774
1714376619.4254804,211,0.11274037510156631
1714376619.5827405,212,0.0513104572892189
1714376619.737467,213,0.0493057556450367
1714376619.9564145,214,0.043092597275972366
1714376620.2234924,215,0.03579283133149147
1714376620.3796098,216,0.04294048994779587
1714376620.60519,217,0.03586703911423683
1714376620.7195559,218,0.04946396127343178
1714376620.945098,219,0.038246382027864456
1714376621.115873,220,0.3807677626609802
1714376621.183952,221,0.7976706624031067
1714376621.4087477,222,0.08939612656831741
1714376621.5656497,223,0.5683537125587463
1714376621.6313407,224,0.7736520171165466
1714376621.760779,225,0.03287004679441452
1714376621.9858525,226,0.04140520840883255
1714376622.1409,227,0.04072295501828194
1714376622.362446,228,0.032162684947252274
1714376622.4895544,229,0.04679994657635689
1714376622.671085,230,0.035331547260284424
1714376623.2501128,231,0.042566001415252686
1714376623.576847,232,0.036770716309547424
1714376623.782456,233,0.13580481708049774
1714376624.087745,234,0.03805853798985481
1714376624.3964784,235,0.03679335489869118
1714376624.498491,236,0.03782832995057106
1714376624.6718254,237,0.029425056651234627
1714376625.1355402,238,0.03901189938187599
1714376625.304444,239,0.03580554574728012
1714376625.609694,240,0.03229369595646858
1714376625.8689134,241,0.08725184947252274
1714376626.0185184,242,0.03387588635087013
1714376626.2504432,243,0.08315557986497879
1714376626.421241,244,0.034950725734233856
1714376626.6068685,245,0.028855564072728157
1714376626.7381055,246,0.03397633135318756
1714376627.1036963,247,0.02702212892472744
1714376627.3404295,248,0.03809724375605583
1714376627.612245,249,0.06625676155090332
1714376627.7091334,250,0.4487431049346924
1714376628.1185498,251,0.032601818442344666
1714376628.346054,252,0.0294842179864645
1714376628.519883,253,0.030913230031728745
1714376628.6726377,254,0.03844369202852249
1714376629.1176832,255,0.028660612180829048
1714376629.3604288,256,0.03552635386586189
1714376629.4936194,257,0.03051978349685669
1714376630.1169846,258,0.0336354598402977
1714376630.3850887,259,0.024085884913802147
1714376630.5388808,260,0.03122047148644924
1714376630.7158325,261,0.027249865233898163
1714376630.9384718,262,0.10383769869804382
1714376631.027801,263,0.6644070148468018
1714376631.2287555,264,0.027656089514493942
1714376631.4249017,265,0.02456740103662014
1714376631.571326,266,0.03554238751530647
1714376631.9055877,267,0.024736512452363968
1714376632.029801,268,0.3240945339202881
1714376632.1792605,269,0.03447829559445381
1714376632.603417,270,0.024836288765072823
1714376632.8287587,271,0.025798743590712547
1714376633.2954273,272,0.02251746505498886
1714376633.7763014,273,0.02387196756899357
1714376633.8894458,274,0.0625796914100647
1714376634.196137,275,0.023718422278761864
1714376634.515763,276,0.022184228524565697
1714376634.555259,277,0.03625641018152237
1714376634.8226206,278,0.0287783145904541
1714376635.0151358,279,0.02611270360648632
1714376635.1953666,280,0.0209746602922678
1714376635.3450632,281,0.04295988380908966
1714376635.5629473,282,0.021015126258134842
1714376635.7756162,283,0.028509344905614853
1714376635.983205,284,0.09316108375787735
1714376636.1618996,285,0.025299321860074997
1714376636.5730114,286,0.02661828137934208
1714376636.639855,287,0.020264241844415665
1714376636.7622528,288,0.020001143217086792
1714376636.9517856,289,0.0217102263122797
1714376637.0571392,290,0.02043258771300316
1714376637.6606164,291,0.019867954775691032
1714376637.8123164,292,0.019533762708306313
1714376637.9967382,293,0.02354300022125244
1714376638.2300873,294,0.019488690420985222
1714376638.4794588,295,0.019786115735769272
1714376638.731479,296,0.04628497362136841
1714376639.3469832,297,0.020636677742004395
1714376639.731789,298,0.02058902196586132
1714376639.7853408,299,0.021981341764330864
1714376640.4769444,300,0.018790848553180695
1714376640.791165,301,0.03428342193365097
1714376640.9575577,302,0.06139402836561203
1714376641.0732286,303,0.035034988075494766
1714376641.176278,304,0.018069017678499222
1714376641.408766,305,0.02073461189866066
1714376641.4744678,306,0.9053478240966797
1714376641.644369,307,0.017841041088104248
1714376641.936205,308,0.017876075580716133
1714376641.9761095,309,0.07594612240791321
1714376642.0363898,310,0.7886831164360046
1714376642.1955285,311,0.024231217801570892
1714376642.3937156,312,0.018882058560848236
1714376642.5270104,313,0.0211360901594162
1714376642.722765,314,0.020101526752114296
1714376642.8275673,315,0.02138403430581093
1714376642.9538703,316,0.03433042764663696
1714376643.1265361,317,0.04487660154700279
1714376643.2294214,318,0.1932370662689209
1714376643.5356398,319,0.03383882716298103
1714376643.891451,320,0.016962172463536263
1714376644.026731,321,0.016827691346406937
1714376644.185591,322,0.020895086228847504
1714376644.5608892,323,0.016588440164923668
1714376644.7444072,324,0.0166750680655241
1714376644.9833891,325,0.017618875950574875
1714376645.233504,326,0.018383298069238663
1714376645.4070003,327,0.0179770328104496
1714376645.5619195,328,0.016336871311068535
1714376646.1041293,329,0.027458183467388153
1714376646.423808,330,0.01596541330218315
1714376646.7622385,331,0.01834951527416706
1714376646.9555285,332,0.04247043654322624
1714376647.1111856,333,0.019520655274391174
1714376647.2916026,334,0.015516040846705437
1714376647.4256768,335,0.016507068648934364
1714376647.693485,336,0.015428412705659866
1714376647.8974504,337,0.01775679737329483
1714376648.1060536,338,0.015299160964787006
1714376648.258243,339,0.016955073922872543
1714376648.372625,340,0.020764660090208054
1714376648.687915,341,0.017114482820034027
1714376648.8167048,342,0.015318506397306919
1714376648.9673016,343,0.015044599771499634
1714376649.1922927,344,0.018421337008476257
1714376649.399254,345,0.015036779455840588
1714376649.512735,346,0.021830013021826744
1714376649.603022,347,0.612852931022644
1714376649.8534787,348,0.015911325812339783
1714376650.140476,349,0.015119853429496288
1714376650.301332,350,0.015680626034736633
1714376650.5507917,351,0.01644018664956093
1714376650.5929222,352,0.017608843743801117
1714376651.1830297,353,0.017743801698088646
1714376651.3984156,354,0.016937781125307083
1714376651.5127091,355,0.018720177933573723
1714376651.648034,356,0.018181446939706802
1714376651.7657578,357,0.020413916558027267
1714376651.8090787,358,0.9208770394325256
1714376651.9313738,359,0.01675635762512684
1714376652.037496,360,0.01724441722035408
1714376652.221159,361,0.03213358297944069
1714376652.4990547,362,0.019564412534236908
1714376652.75757,363,0.014852362684905529
1714376653.0702608,364,0.013834570534527302
1714376653.205627,365,0.013784736394882202
1714376653.3376033,366,0.023923538625240326
1714376653.8163536,367,0.01539190486073494
1714376654.017159,368,0.014389400370419025
1714376654.295688,369,0.020340196788311005
1714376654.6382825,370,0.013526879251003265
1714376654.756753,371,0.1535499393939972
1714376654.8179884,372,0.06418278813362122
1714376654.9336765,373,0.01339462585747242
1714376655.2492216,374,0.01682339981198311
1714376655.6014748,375,0.013898809440433979
1714376655.7718801,376,0.04882654547691345
1714376656.153751,377,0.013902627862989902
1714376656.3078473,378,0.014558752998709679
1714376656.537851,379,0.014067561365664005
1714376656.602167,380,0.012839501723647118
1714376656.6450837,381,0.016033653169870377
1714376656.9154098,382,0.023586206138134003
1714376656.961353,383,0.015177876688539982
1714376657.112347,384,0.01661713607609272
1714376657.268308,385,0.01759464479982853
1714376657.5479205,386,0.017792142927646637
1714376657.741172,387,0.014841183088719845
1714376657.919564,388,0.015447670593857765
1714376658.0886815,389,0.012645318172872066
1714376658.218642,390,0.016910236328840256
1714376658.7249732,391,0.01718590408563614
1714376659.0008392,392,0.012529537081718445
1714376659.256998,393,0.01549109723418951
1714376659.4645166,394,0.014295849949121475
1714376659.570251,395,0.027854861691594124
1714376659.7381124,396,0.016354504972696304
1714376660.057989,397,0.01400639209896326
1714376660.1653218,398,0.015498647466301918
1714376660.3837824,399,0.02628539875149727
1714376660.5092075,400,0.0173785462975502
1714376660.5959847,401,0.11861177533864975
1714376660.7221246,402,0.013004635460674763
1714376660.8497756,403,0.011909718625247478
1714376661.069868,404,0.011859416030347347
1714376661.2412505,405,0.012671057134866714
1714376661.4347155,406,0.011849770322442055
1714376662.0404847,407,0.012766042724251747
1714376662.377812,408,0.013334304094314575
1714376662.5533783,409,0.018668685108423233
1714376662.8529377,410,0.011451229453086853
1714376663.0922556,411,0.01533191092312336
1714376663.5088506,412,0.012591012753546238
1714376663.7022667,413,0.015354386530816555
1714376663.7453158,414,0.9286528825759888
1714376663.8751352,415,0.011418699286878109
1714376664.0077593,416,0.015596549957990646
1714376664.2273746,417,0.013429664075374603
1714376664.3849726,418,0.012343981303274632
1714376664.4894357,419,0.14439766108989716
1714376664.9048789,420,0.013470892794430256
1714376665.4048257,421,0.011015092022716999
1714376665.5348568,422,0.012824008241295815
1714376665.8330128,423,0.01328462827950716
1714376666.2756658,424,0.010856659151613712
1714376666.4814646,425,0.012070809490978718
1714376666.9993155,426,0.01281882543116808
1714376667.1717243,427,0.01500609703361988
1714376667.3638127,428,0.01574420928955078
1714376667.4915128,429,0.05408652499318123
1714376667.676238,430,0.013264428824186325
1714376667.8387659,431,0.012798517942428589
1714376668.0189762,432,0.011965128593146801
1714376668.1962335,433,0.010559477843344212
1714376668.3430355,434,0.010425685904920101
1714376668.9221694,435,0.013969686813652515
1714376669.0931344,436,0.012138888239860535
1714376669.3489358,437,0.010302508249878883
1714376669.563343,438,0.010805836878716946
1714376669.7907612,439,0.011751404032111168
1714376669.8364396,440,0.01072572823613882
1714376670.111733,441,0.012107678689062595
1714376670.2532485,442,0.03176247328519821
1714376670.5244143,443,0.011621112935245037
1714376670.646345,444,0.02427779696881771
1714376670.7680779,445,0.011094942688941956
1714376670.88926,446,0.012355741113424301
1714376670.9932384,447,0.013280728831887245
1714376671.3317952,448,0.010439553298056126
1714376671.5931315,449,0.011160789057612419
1714376672.1104279,450,0.010240315459668636
1714376672.2838311,451,0.009685004130005836
1714376672.4095201,452,0.013574185781180859
1714376672.58055,453,0.04329238086938858
1714376672.6203146,454,0.012261714786291122
1714376672.7679665,455,0.009606611914932728
1714376672.8107092,456,0.01275861170142889
1714376672.9590404,457,0.011931020766496658
1714376673.144582,458,0.014063198119401932
1714376673.5685,459,0.012075035832822323
1714376673.8212583,460,0.011244948022067547
1714376673.9815085,461,0.012618162669241428
1714376674.3189025,462,0.00932177621871233
1714376674.5481727,463,0.011008216999471188
1714376674.800519,464,0.009370914660394192
1714376674.9910107,465,0.010247348807752132
1714376675.153748,466,0.011663949117064476
1714376675.502205,467,0.014687980525195599
1714376675.743332,468,0.010017693042755127
1714376675.9322906,469,0.00922438409179449
1714376676.1405268,470,0.011211960576474667
1714376676.490461,471,0.011729544959962368
1714376676.677894,472,0.009451250545680523
1714376676.8806472,473,0.009137100540101528
1714376677.0388365,474,0.008852558210492134
1714376677.2673345,475,0.010222559794783592
1714376677.4352133,476,0.009361584670841694
1714376677.4772513,477,0.009139052592217922
1714376677.6808226,478,0.009121296927332878
1714376677.8013258,479,0.008708449080586433
1714376678.069996,480,0.008715280331671238
1714376678.4751885,481,0.008987552486360073
1714376678.6360693,482,0.012367529794573784
1714376679.249774,483,0.010313156992197037
1714376679.682237,484,0.00848365854471922
1714376680.233343,485,0.009050276130437851
1714376680.3772726,486,0.010547474026679993
1714376680.5481446,487,0.011571596376597881
1714376680.7858346,488,0.012332888320088387
1714376681.282747,489,0.010065056383609772
1714376681.4723258,490,0.009443985298275948
1714376681.5991595,491,0.011617259122431278
1714376681.750335,492,0.013183738104999065
1714376681.8848436,493,0.011854169890284538
1714376682.056426,494,0.009037601761519909
1714376682.3771577,495,0.008091146126389503
1714376682.9223478,496,0.008067015558481216
1714376683.108427,497,0.009985210373997688
1714376683.3148923,498,0.009280174970626831
1714376683.482987,499,0.016285372897982597
1714376683.6696754,500,0.009389982558786869
1714376683.9381888,501,0.00971956830471754
1714376684.068832,502,0.007907470688223839
1714376684.1501634,503,0.011622822843492031
1714376684.2761629,504,0.009289483539760113
1714376684.359467,505,0.011008813977241516
1714376684.5561063,506,0.008103819563984871
1714376684.6606581,507,0.04133736714720726
1714376684.827215,508,0.008220198564231396
1714376684.9975746,509,0.009830422699451447
1714376685.187279,510,0.00826385710388422
1714376685.3653626,511,0.014665571041405201
1714376685.548732,512,0.010440681129693985
1714376685.5932734,513,0.007719786372035742
1714376685.638958,514,0.9908124804496765
1714376685.9980116,515,0.007895244285464287
1714376686.1526356,516,0.011166593991219997
1714376686.5277612,517,0.010617691092193127
1714376686.7383003,518,0.0077228667214512825
1714376686.9272068,519,0.00796172022819519
1714376687.082207,520,0.008104413747787476
1714376687.1655283,521,0.0721341148018837
1714376687.5410125,522,0.00883862841874361
1714376687.8220277,523,0.009907816536724567
1714376687.9588969,524,0.009107976220548153
1714376688.4529538,525,0.01002498809248209
1714376688.7006636,526,0.00770887266844511
1714376688.8822997,527,0.009215123951435089
1714376689.36416,528,0.007394710555672646
1714376689.5639806,529,0.007627639453858137
1714376689.7842832,530,0.009597511030733585
1714376690.0919826,531,0.008266295306384563
1714376690.314434,532,0.0072316681034862995
1714376690.455711,533,0.012137001380324364
1714376690.6094966,534,0.009631678462028503
1714376690.6768572,535,0.8315340876579285
1714376691.086323,536,0.007184891030192375
1714376691.3400674,537,0.0101625369861722
1714376691.563025,538,0.007923943921923637
1714376691.7193933,539,0.011524825356900692
1714376691.787327,540,0.007068087346851826
1714376692.019124,541,0.009088626131415367
1714376692.1746814,542,0.008650820702314377
1714376692.3309615,543,0.011752805672585964
1714376692.5331984,544,0.007380245719105005
1714376692.8611553,545,0.011165162548422813
1714376693.3607988,546,0.006982636172324419
1714376693.468532,547,0.008505747653543949
1714376693.825004,548,0.007373977918177843
1714376694.2793276,549,0.007139039691537619
1714376694.5456734,550,0.008422661572694778
1714376694.9901993,551,0.007084537763148546
1714376695.3785748,552,0.00861256755888462
1714376695.8071167,553,0.006787037942558527
1714376695.9613678,554,0.012067290022969246
1714376696.122877,555,0.007677872199565172
1714376696.2779398,556,0.009584605693817139
1714376696.470999,557,0.008095785975456238
1714376696.5831704,558,0.007425216492265463
1714376696.6980674,559,0.008469908498227596
1714376696.9042478,560,0.006549654062837362
1714376697.0191321,561,0.010033159516751766
1714376697.1796765,562,0.010064618661999702
1714376697.426294,563,0.0076644099317491055
1714376697.6032097,564,0.006455493159592152
1714376697.8503618,565,0.00644641974940896
1714376698.1947422,566,0.00860228855162859
1714376698.3956585,567,0.01219897624105215
1714376698.636468,568,0.006738514173775911
1714376698.8091102,569,0.0063988990150392056
1714376698.919396,570,0.0115937115624547
1714376699.298308,571,0.006374950986355543
1714376699.6676202,572,0.006298655644059181
1714376699.8338194,573,0.009985088370740414
1714376700.0804603,574,0.007039568852633238
1714376700.2124145,575,0.014043310657143593
1714376700.8299,576,0.006553880404680967
1714376700.8722336,577,0.00615692138671875
1714376701.0738058,578,0.007032766472548246
1714376701.322985,579,0.006147049367427826
1714376701.5786707,580,0.006295269355177879
1714376702.0051193,581,0.007449522148817778
1714376702.2799823,582,0.0065732914954423904
1714376703.0852072,583,0.006266484037041664
1714376703.35261,584,0.006008472293615341
1714376703.6214986,585,0.0074601806700229645
1714376703.7863712,586,0.016223818063735962
1714376704.0356746,587,0.006206763442605734
1714376704.1693165,588,0.009550848044455051
1714376704.3044612,589,0.008590832352638245
1714376704.4453309,590,0.006540622096508741
1714376704.9161615,591,0.007595963776111603
1714376705.2609072,592,0.005860355217009783
1714376705.5126252,593,0.006154692266136408
1714376705.9560058,594,0.006749297026544809
1714376706.3456953,595,0.006331207696348429
1714376706.5866601,596,0.005817626137286425
1714376706.8638396,597,0.007262509316205978
1714376706.9838889,598,0.008975150063633919
1714376707.1011546,599,0.005657933186739683
1714376707.2064643,600,0.027635138481855392
1714376707.3441098,601,0.008794520981609821
1714376707.4948268,602,0.007026322651654482
1714376707.6317384,603,0.009470398537814617
1714376707.7666152,604,0.008212819695472717
1714376708.0879943,605,0.005583146587014198
1714376708.2383566,606,0.007076083216816187
1714376708.3714921,607,0.006787749007344246
1714376708.5431929,608,0.007330511696636677
1714376708.7548783,609,0.006059081293642521
1714376708.9080315,610,0.007271887268871069
1714376709.154811,611,0.008120356127619743
1714376709.5411258,612,0.006662825122475624
1714376709.721837,613,0.006638483610004187
1714376710.3817515,614,0.005442366003990173
1714376710.6025631,615,0.00825017411261797
1714376710.80269,616,0.008155237883329391
1714376711.046773,617,0.006077412981539965
1714376711.1818085,618,0.00653412751853466
1714376711.4040325,619,0.006965025328099728
1714376711.6234982,620,0.007332594133913517
1714376711.6678486,621,0.44458162784576416
1714376711.7113562,622,0.006148482672870159
1714376711.7754288,623,0.10924620926380157
1714376711.9746423,624,0.005740179214626551
1714376712.190115,625,0.005475674755871296
1714376712.6655803,626,0.005281333811581135
1714376712.979024,627,0.005225236527621746
1714376713.3003874,628,0.005949560087174177
1714376713.4984756,629,0.005195590201765299
1714376714.185983,630,0.005201441701501608
1714376714.4118369,631,0.005372325889766216
1714376714.7008722,632,0.005337098613381386
1714376715.2388864,633,0.00798633974045515
1714376715.421174,634,0.005862906109541655
1714376715.5967185,635,0.005090608727186918
1714376715.809613,636,0.005142639856785536
1714376716.016301,637,0.006047611124813557
1714376716.416918,638,0.007975105196237564
1714376716.572974,639,0.00558830052614212
1714376716.8766286,640,0.005026653409004211
1714376717.0193484,641,0.0068765380419790745
1714376717.149166,642,0.00625890726223588
1714376717.281968,643,0.007366558071225882
1714376717.4118686,644,0.00627389969304204
1714376717.616311,645,0.012936213985085487
1714376717.7982113,646,0.0055442615412175655
1714376717.8870778,647,0.007483941502869129
1714376717.993042,648,0.008310298435389996
1714376718.2361488,649,0.004911524243652821
1714376718.3896306,650,0.006299995351582766
1714376718.6021357,651,0.005326578859239817
1714376718.7828417,652,0.004926658235490322
1714376718.963816,653,0.009457524865865707
1714376719.1513755,654,0.005587836727499962
1714376719.3984268,655,0.005142867099493742
1714376719.5440414,656,0.00509191770106554
1714376719.9017794,657,0.004830484744161367
1714376720.1542356,658,0.0047747124917805195
1714376720.35247,659,0.005690667312592268
1714376720.4892323,660,0.005861085839569569
1714376720.6003056,661,0.00635494152083993
1714376720.8047123,662,0.005155310034751892
1714376721.1334198,663,0.006505940109491348
1714376721.1762872,664,0.9003275036811829
1714376721.349306,665,0.005049781873822212
1714376721.4611087,666,0.00521150091663003
1714376721.5054061,667,0.005156997591257095
1714376721.882123,668,0.004699456039816141
1714376721.9923837,669,0.025867251679301262
1714376722.4098594,670,0.005253072828054428
1714376722.5357969,671,0.00628376891836524
1714376722.9260578,672,0.005494123790413141
1714376723.1010702,673,0.007364336866885424
1714376723.3031363,674,0.0051934560760855675
1714376723.4862113,675,0.005971226375550032
1714376723.7025874,676,0.006287360563874245
1714376723.8984094,677,0.004824991337954998
1714376724.2659256,678,0.004770531319081783
1714376724.422429,679,0.0068529038690030575
1714376724.6109004,680,0.007804840803146362
1714376724.761075,681,0.005750107578933239
1714376724.8927276,682,0.005584385246038437
1714376725.0027742,683,0.005078108981251717
1714376725.6415892,684,0.005218219012022018
1714376725.7747252,685,0.005217290949076414
1714376725.8797832,686,0.0057401712983846664
1714376726.1608353,687,0.004464284051209688
1714376726.3204587,688,0.011864117346704006
1714376726.6912374,689,0.00442832987755537
1714376726.880289,690,0.00489266449585557
1714376727.1401796,691,0.004961903672665358
1714376727.34174,692,0.004814605228602886
1714376727.5186658,693,0.00833435170352459
1714376727.7040367,694,0.004347842652350664
1714376728.372679,695,0.004426936153322458
1714376728.8435483,696,0.005139618646353483
1714376728.9541013,697,0.004268747288733721
1714376729.2494886,698,0.00423418590798974
1714376729.4014273,699,0.004358396865427494
1714376729.8058937,700,0.0057083070278167725
1714376730.0468793,701,0.004321123007684946
1714376730.5168223,702,0.007916289381682873
1714376730.6532946,703,0.004986193031072617
1714376731.0099893,704,0.00522366538643837
1714376731.3427646,705,0.0051229000091552734
1714376731.5468972,706,0.004156796727329493
1714376731.6862965,707,0.005142128095030785
1714376732.2432787,708,0.004098908975720406
1714376732.3865836,709,0.005413540173321962
1714376732.5929825,710,0.006531893275678158
