Wall time,Step,Value
1712491626.332799,634,0.0
1712491630.545228,635,1.0
1712491634.973558,636,1.0
1712491637.885344,637,0.0
1712491639.372346,638,0.0
1712491643.28945,639,1.0
1712491647.054524,640,1.0
1712491649.073209,641,0.0
1712491650.374003,642,0.0
1712491654.700882,643,0.0
1712491659.963852,644,0.0
1712491661.842889,645,0.0
1712491665.445237,646,0.0
1712491667.037076,647,0.0
1712491670.1281,648,1.0
1712491673.708171,649,1.0
1712491675.186337,650,0.0
1712491676.183385,651,0.0
1712491679.591006,652,1.0
1712491683.272957,653,0.0
1712491685.069026,654,0.0
1712491688.041949,655,1.0
1712491693.038937,656,1.0
1712491697.760826,657,1.0
1712491699.271114,658,0.0
1712491701.232013,659,0.0
1712491703.33288,660,0.0
1712491708.034821,661,0.0
1712491710.93445,662,1.0
1712491713.898552,663,0.0
1712491715.876307,664,0.0
1712491717.668661,665,0.0
1712491721.128692,666,1.0
1712491724.820042,667,0.0
1712491728.852554,668,1.0
1712491731.311402,669,0.0
1712491735.786023,670,1.0
1712491738.44263,671,1.0
1712491740.092501,672,0.0
1712491744.024016,673,0.0
1712491747.562863,674,0.0
1712491748.904454,675,0.0
1712491751.131296,676,0.0
1712491754.378423,677,1.0
1712491756.030428,678,0.0
1712491757.299764,679,0.0
1712491760.52057,680,1.0
1712491764.043639,681,1.0
1712491768.751829,682,1.0
1712491770.111533,683,0.0
1712491773.463834,684,1.0
1712491776.908515,685,0.0
1712491778.101025,686,0.0
1712491779.494831,687,0.0
1712491780.466629,688,0.0
1712491784.513118,689,1.0
1712491787.639083,690,0.0
1712491789.773413,691,0.0
1712491790.806895,692,0.0
1712491794.021194,693,1.0
1712491797.117646,694,1.0
1712491800.427882,695,1.0
1712491802.220731,696,0.0
1712491804.761987,697,0.0
1712491809.775269,698,1.0
1712491815.189727,699,1.0
1712491817.077665,700,0.0
1712491819.190914,701,0.0
1712491821.848422,702,0.0
1712491824.519111,703,1.0
1712491828.770695,704,0.0
1712491833.201034,705,0.0
1712491834.978963,706,0.0
1712491839.287384,707,0.0
1712491840.020544,708,0.0
1712491844.184849,709,1.0
1712491849.030745,710,0.0
1712491853.22669,711,1.0
1712491857.160964,712,1.0
1712491861.416344,713,1.0
1712491862.78719,714,0.0
1712491863.986006,715,0.0
1712491865.287629,716,0.0
1712491869.31898,717,1.0
1712491872.526047,718,0.0
1712491876.089884,719,1.0
1712491878.92241,720,1.0
1712491883.264282,721,0.0
1712491886.97737,722,0.0
1712491889.904237,723,0.0
1712491895.180966,724,1.0
1712491898.642238,725,1.0
1712491900.020432,726,0.0
1712491901.896872,727,0.0
1712491903.893935,728,0.0
1712491907.980839,729,1.0
1712491910.559903,730,1.0
1712491914.213053,731,0.0
1712491915.579412,732,0.0
1712491917.003213,733,0.0
1712491921.25348,734,0.0
1712491924.726122,735,0.0
1712491927.911425,736,1.0
1712491930.309087,737,0.0
1712491933.093145,738,0.0
1712491936.776419,739,0.0
1712491940.747876,740,1.0
1712491944.416757,741,1.0
1712491948.853344,742,0.0
1712491951.715742,743,1.0
1712491953.185156,744,0.0
1712491957.850696,745,1.0
1712491959.512318,746,0.0
1712491961.027615,747,0.0
1712491961.884693,748,0.0
1712491964.949192,749,1.0
1712491968.718738,750,1.0
1712491969.645217,751,0.0
1712491971.368605,752,0.0
1712491972.778017,753,0.0
1712491975.92948,754,1.0
1712491977.527381,755,0.0
1712491982.361304,756,0.0
1712491987.915137,757,1.0
1712491989.307947,758,0.0
1712491991.130553,759,0.0
1712491994.004564,760,0.0
1712491997.245237,761,1.0
1712492001.620761,762,1.0
1712492005.321157,763,0.0
1712492008.628901,764,1.0
1712492012.849752,765,0.0
1712492018.100888,766,1.0
1712492021.775447,767,0.0
1712492024.173954,768,1.0
1712492026.421822,769,0.0
1712492027.371802,770,0.0
1712492028.918727,771,0.0
1712492030.940412,772,0.0
1712492032.400101,773,0.0
1712492036.524084,774,1.0
1712492039.764812,775,1.0
1712492042.13826,776,0.0
1712492046.528313,777,0.0
1712492050.594924,778,1.0
1712492052.840745,779,0.0
1712492056.577152,780,0.0
1712492059.069864,781,0.0
1712492060.445911,782,0.0
1712492063.571574,783,1.0
1712492067.52449,784,1.0
1712492071.178329,785,1.0
1712492072.168831,786,0.0
1712492074.205799,787,0.0
1712492075.699555,788,0.0
1712492080.88145,789,0.0
1712492082.204149,790,0.0
1712492084.329098,791,0.0
1712492088.231243,792,1.0
1712492090.007294,793,0.0
1712492092.569714,794,1.0
1712492093.786006,795,0.0
1712492097.705741,796,1.0
1712492099.470612,797,0.0
1712492101.087209,798,0.0
1712492106.043616,799,0.0
1712492109.755485,800,1.0
1712492111.890283,801,0.0
1712492113.205335,802,0.0
1712492118.499331,803,0.0
1712492123.160712,804,0.0
1712492124.792165,805,0.0
1712492126.545757,806,0.0
1712492127.893978,807,0.0
1712492131.53727,808,1.0
1712492134.337485,809,1.0
1712492136.631447,810,0.0
1712492137.825209,811,0.0
1712492142.468112,812,1.0
1712492143.088518,813,0.0
1712492144.087478,814,0.0
1712492145.213274,815,0.0
1712492146.612515,816,0.0
1712492150.137831,817,1.0
1712492151.971649,818,0.0
1712492154.217726,819,0.0
1712492155.304333,820,0.0
1712492159.921567,821,1.0
1712492163.737774,822,0.0
1712492168.54805,823,0.0
1712492172.708614,824,1.0
1712492176.4883,825,1.0
1712492178.005619,826,0.0
1712492183.187435,827,1.0
1712492187.183196,828,0.0
1712492190.618546,829,1.0
1712492193.784542,830,1.0
1712492197.511469,831,1.0
1712492201.321347,832,1.0
1712492204.816929,833,0.0
1712492208.581253,834,1.0
1712492212.403893,835,0.0
1712492214.669992,836,0.0
1712492217.786617,837,1.0
1712492219.750791,838,0.0
1712492223.210223,839,1.0
1712492226.088444,840,0.0
1712492230.087051,841,0.0
1712492233.790943,842,0.0
1712492235.120006,843,0.0
1712492239.580466,844,0.0
1712492242.778223,845,0.0
1712492244.797334,846,0.0
1712492248.013402,847,1.0
1712492252.907027,848,0.0
1712492257.541613,849,0.0
1712492260.799004,850,1.0
1712492264.376321,851,0.0
1712492265.425747,852,0.0
1712492268.734572,853,1.0
1712492273.464044,854,1.0
1712492275.350672,855,0.0
1712492276.663552,856,0.0
1712492279.835943,857,0.0
1712492282.930978,858,1.0
1712492287.519775,859,0.0
1712492291.790329,860,1.0
1712492292.570715,861,0.0
1712492296.368871,862,1.0
1712492299.864668,863,0.0
1712492302.826293,864,1.0
1712492307.767511,865,1.0
1712492309.919348,866,0.0
1712492311.85327,867,0.0
1712492313.54688,868,0.0
1712492314.805858,869,0.0
1712492316.326632,870,0.0
